"FABLE_Exporter","FABLE_Importer","Year","FABLE_Item","Q_ij","net_trade_ij"
"ARG","R_SSA",2015,"Cocoa",0.6785131,0.6785131
"ARG","R_SSA",2015,"Corn",390.0764064,390.0764064
"ARG","R_SSA",2015,"Palm_oil",2.110224,-3.075091
"ARG","R_SSA",2015,"Rice",38.0774133,38.0774133
"ARG","R_SSA",2015,"Soyabean",33.91783,33.91783
"ARG","R_SSA",2015,"Wheat",198.56473415,198.56473415
"ARG","R_SSA",2020,"Cocoa",0.1001609,-0.2572467
"ARG","R_SSA",2020,"Corn",554.13269705,554.13269705
"ARG","R_SSA",2020,"Palm_oil",1.0997635,1.0997635
"ARG","R_SSA",2020,"Rice",17.9589703,17.9589703
"ARG","R_SSA",2020,"Soyabean",0.39359,0.39359
"ARG","R_SSA",2020,"Wheat",929.4105945,929.4105945
"ARG","SWE",2000,"Soyabean",0.478504,0.478504
"ARG","SWE",2005,"Soyabean",0.620848,0.620848
"ARG","SWE",2010,"Soyabean",2.342808,2.342808
"ARG","SWE",2020,"Corn",0.1127771,0.1127771
"ARG","TUR",2000,"Cocoa",0,-0.0004646
"ARG","TUR",2000,"Corn",18.00377,18.00377
"ARG","TUR",2000,"Rice",25.909292,25.909292
"ARG","TUR",2000,"Soyabean",17.990487,17.990487
"ARG","TUR",2000,"Wheat",52.1178549,52.0826929
"ARG","TUR",2005,"Corn",37.458914,37.458914
"ARG","TUR",2005,"Rice",1.7922078,1.7922078
"ARG","TUR",2005,"Soyabean",207.357822,207.357822
"ARG","TUR",2005,"Wheat",0.100353,0.100353
"ARG","TUR",2010,"Cocoa",0,-0.1341634
"ARG","TUR",2010,"Corn",20.6455432,20.6455432
"ARG","TUR",2010,"Rice",6.0181597,6.0181597
"ARG","TUR",2010,"Soyabean",55.625083,55.625083
"ARG","TUR",2010,"Wheat",0.839931,0.8124688
"ARG","TUR",2015,"Corn",4.480883,4.480883
"ARG","TUR",2015,"Soyabean",15.4018,15.4018
"ARG","TUR",2020,"Cocoa",0,-0.2046334
"ARG","TUR",2020,"Corn",20.6455432,20.619593
"ARG","TUR",2020,"Rice",24.9923701,24.9923701
"ARG","TUR",2020,"Wheat",0,-0.0217129
"ARG","USA",2000,"Cocoa",4.2229475,3.9008875
"ARG","USA",2000,"Coffee",0.0014712,-0.0448129
"ARG","USA",2000,"Corn",21.448687,19.1931865
"ARG","USA",2000,"Rice",0.0294831,-0.0203396
"ARG","USA",2000,"Soyabean",10.129635,9.8745077
"ARG","USA",2000,"Wheat",1.6000903,0.877524
"ARG","USA",2005,"Cocoa",1.9766935,1.8052143
"ARG","USA",2005,"Coffee",0.0115073,0.0032327
"ARG","USA",2005,"Corn",9.9374982,9.1161809
"ARG","USA",2005,"Rice",0.3451847,0.2916259
"ARG","USA",2005,"Soyabean",18.269548,17.2880356
"ARG","USA",2005,"Wheat",1.0036214,0.860289
"ARG","USA",2010,"Cocoa",0.9390654,0.3936441
"ARG","USA",2010,"Coffee",0,-0.0545834
"ARG","USA",2010,"Corn",27.3463428,26.3884359
"ARG","USA",2010,"Rice",1.731563,1.7075574
"ARG","USA",2010,"Soyabean",10.991988,10.8502553
"ARG","USA",2010,"Wheat",0.7935711,0.0957568999999999
"ARG","USA",2015,"Cocoa",0.426817,-0.20601
"ARG","USA",2015,"Coffee",0,-0.1458045
"ARG","USA",2015,"Corn",84.2330341,83.2505609
"ARG","USA",2015,"Rice",4.2756002,4.2468775
"ARG","USA",2015,"Soyabean",36.417923,36.1826174
"ARG","USA",2015,"Wheat",15.199866,14.9864183
"ARG","USA",2020,"Cocoa",0.2761702,-0.629863
"ARG","USA",2020,"Coffee",0.0466242,-0.0510507
"ARG","USA",2020,"Corn",27.3463428,25.4490144
"ARG","USA",2020,"Rice",9.8976999,9.8976999
"ARG","USA",2020,"Soyabean",18.269548,18.02433155
"ARG","USA",2020,"Wheat",9.0176818,8.8873303
"AUS","ARG",2000,"Cocoa",0.1053994,-0.2122723
"AUS","ARG",2000,"Wheat",1.964679,1.938075
"AUS","ARG",2005,"Cocoa",0,-0.4806327
"AUS","ARG",2005,"Corn",0,-0.0276104
"AUS","ARG",2010,"Cocoa",0,-0.7573939
"AUS","ARG",2010,"Corn",0,-1.0631679
"AUS","ARG",2010,"Rice",0,-0.0329015
"AUS","ARG",2010,"Wheat",0.0007131,-0.0053438
"AUS","ARG",2015,"Cocoa",0,-0.66264035
"AUS","ARG",2015,"Coffee",0,-0.0083044
"AUS","ARG",2015,"Corn",0,-0.4317215
"AUS","ARG",2015,"Wheat",0,-0.0006767
"AUS","ARG",2020,"Cocoa",0,-0.5678868
"AUS","ARG",2020,"Corn",0,-0.7306863
"AUS","ARG",2020,"Wheat",0.0320772,0.0320772
"AUS","BRA",2000,"Cocoa",0.0508585,-0.0660419
"AUS","BRA",2000,"Coffee",0.000156,-3.4336479
"AUS","BRA",2000,"Rice",0,-1.1683896
"AUS","BRA",2000,"Wheat",0.040818,0.040818
"AUS","BRA",2005,"Cocoa",0.0022246,-0.0975058
"AUS","BRA",2005,"Coffee",0,-5.8522788
"AUS","BRA",2005,"Wheat",0.02614725,-0.54467995
"AUS","BRA",2010,"Cocoa",0.1010039,0.0184435
"AUS","BRA",2010,"Coffee",0,-9.4872567
"AUS","BRA",2010,"Corn",0,-0.0307603
"AUS","BRA",2010,"Wheat",0.0114765,-0.1916743
"AUS","BRA",2015,"Cocoa",0,-0.0518716
"AUS","BRA",2015,"Coffee",0,-14.1719352
"AUS","BRA",2015,"Corn",0.0167812,-0.5343452
"AUS","BRA",2015,"Wheat",0,-0.0172226
"AUS","BRA",2020,"Cocoa",0.0918092,0.0918092
"AUS","BRA",2020,"Coffee",0,-21.3944336
"AUS","BRA",2020,"Corn",0,-1.5406094
"AUS","BRA",2020,"Wheat",0.1488091,0.1216516
"AUS","CAN",2000,"Cocoa",0.5514133,0.1466837
"AUS","CAN",2000,"Coffee",0.0051732,-0.3368105
"AUS","CAN",2000,"Corn",0.0149689,-0.0459911
"AUS","CAN",2000,"Rice",0.0157579,0.009175
"AUS","CAN",2000,"Wheat",0.2781776,0.1209604
"AUS","CAN",2005,"Cocoa",0.6348853,0.5379921
"AUS","CAN",2005,"Coffee",0.0144414,-0.1729113
"AUS","CAN",2005,"Rice",0.653344,0.6393052
"AUS","CAN",2005,"Wheat",0.1579833,-0.0541067
"AUS","CAN",2010,"Cocoa",0.7589711,0.3755445
"AUS","CAN",2010,"Coffee",0,-0.313494
"AUS","CAN",2010,"Corn",0.1015522,0.1015522
"AUS","CAN",2010,"Rice",1.1311688,1.1110942
"AUS","CAN",2010,"Soyabean",0.052162,0.0162346
"AUS","CAN",2010,"Wheat",0.1923518,-0.911218
"AUS","CAN",2015,"Cocoa",0.4636785,-0.4922386
"AUS","CAN",2015,"Coffee",0.0533673,-0.0992063
"AUS","CAN",2015,"Corn",0.0083662,0.0083662
"AUS","CAN",2015,"Rice",1.3910506,1.3678999
"AUS","CAN",2015,"Wheat",0.2270627,-1.5797961
"AUS","CAN",2020,"Cocoa",0.5931493,0.1990712
"AUS","CAN",2020,"Coffee",0.0548204,-0.3543543
"AUS","CAN",2020,"Corn",0,-0.0223684
"AUS","CAN",2020,"Rice",0.9315779,0.9315779
"AUS","CAN",2020,"Soyabean",0,-1.1280856
"AUS","CAN",2020,"Wheat",0.20970725,-0.89386255
"AUS","CHN",2000,"Cocoa",0.3381043,-0.3252402
"AUS","CHN",2000,"Coffee",0.0063565,-0.0350032
"AUS","CHN",2000,"Corn",0.2299871,0.2272765
"AUS","CHN",2000,"Rice",0.0332143,-0.016075
"AUS","CHN",2000,"Soyabean",0.004012,-1.7367473
"AUS","CHN",2000,"Wheat",69.814809,69.0492526
"AUS","CHN",2005,"Cocoa",0.332579,-0.0127898
"AUS","CHN",2005,"Coffee",0.1363595,-0.4772845
"AUS","CHN",2005,"Corn",0.1049063,-5.7478724
"AUS","CHN",2005,"Rice",0,-0.1881019
"AUS","CHN",2005,"Soyabean",0,-1.6795807
"AUS","CHN",2005,"Wheat",663.9524497,662.4884546
"AUS","CHN",2010,"Cocoa",0.3270537,-0.5089145
"AUS","CHN",2010,"Coffee",0.0847954,0.0199072
"AUS","CHN",2010,"Corn",0.1086576,-1.7755136
"AUS","CHN",2010,"Rice",0,-1.0221686
"AUS","CHN",2010,"Soyabean",0,-2.5298016
"AUS","CHN",2010,"Wheat",669.4432645,663.4004264
"AUS","CHN",2015,"Cocoa",0.3040021,-3.0741884
"AUS","CHN",2015,"Coffee",0.095172,-0.8541086
"AUS","CHN",2015,"Corn",0.1124089,-2.1548564
"AUS","CHN",2015,"Rice",0,-0.5129216
"AUS","CHN",2015,"Soyabean",0.056794,-3.1886608
"AUS","CHN",2015,"Wheat",1182.0476993,1174.934228
"AUS","CHN",2020,"Cocoa",0.3155279,-5.8304664
"AUS","CHN",2020,"Coffee",0.0501821,-0.3049425
"AUS","CHN",2020,"Corn",0.0080624,-2.2592029
"AUS","CHN",2020,"Rice",0,-0.5129216
"AUS","CHN",2020,"Soyabean",0,-2.5298016
"AUS","CHN",2020,"Wheat",669.4432645,663.6205702
"AUS","COL",2000,"Coffee",0,-0.7072445
"AUS","COL",2000,"Wheat",0.020596,-0.158557
"AUS","COL",2005,"Cocoa",0.0436312,0.041973
"AUS","COL",2005,"Coffee",0,-1.8078315
"AUS","COL",2005,"Palm_oil",0,-0.012677
"AUS","COL",2005,"Wheat",0,-0.11153435
"AUS","COL",2010,"Coffee",0,-2.406224
"AUS","COL",2010,"Corn",0,-0.0220568
"AUS","COL",2010,"Palm_oil",0,-0.2215102
"AUS","COL",2010,"Wheat",0,-0.0439157
"AUS","COL",2015,"Cocoa",0,-0.0147095
"AUS","COL",2015,"Coffee",0,-7.1139445
"AUS","COL",2015,"Corn",0,-0.1510211
"AUS","COL",2015,"Palm_oil",0,-0.3076327
"AUS","COL",2015,"Wheat",0,-0.0719118
"AUS","COL",2020,"Cocoa",0.0156769,-0.0083615
"AUS","COL",2020,"Coffee",0,-11.8411667
"AUS","COL",2020,"Corn",0,-0.0593501
"AUS","COL",2020,"Palm_oil",0,-0.3287919
"AUS","COL",2020,"Wheat",0.02892,0.0028234
"AUS","DEU",2000,"Cocoa",0.0086173,-1.032454
"AUS","DEU",2000,"Coffee",0.0931325,-0.6319693
"AUS","DEU",2000,"Corn",0,-0.0227275
"AUS","DEU",2000,"Rice",0.4535821,0.4535821
"AUS","DEU",2000,"Wheat",0.0356311,-0.3598086
"AUS","DEU",2005,"Cocoa",0.0342326,-2.4781313
"AUS","DEU",2005,"Coffee",0,-1.4646803
"AUS","DEU",2005,"Corn",0.1327104,0.1327104
"AUS","DEU",2005,"Palm_oil",0,-0.060649
"AUS","DEU",2005,"Wheat",0.0463376,-0.8561458
"AUS","DEU",2010,"Cocoa",0.0803993,-8.0995852
"AUS","DEU",2010,"Coffee",0.0810745,-2.583407
"AUS","DEU",2010,"Corn",0.0329865,-0.0527998
"AUS","DEU",2010,"Soyabean",0,-0.014263
"AUS","DEU",2010,"Wheat",0.0362453,-1.0909894
"AUS","DEU",2015,"Cocoa",0,-8.8418665
"AUS","DEU",2015,"Coffee",0.1682904,-2.2056885
"AUS","DEU",2015,"Corn",0.02364035,-0.18784605
"AUS","DEU",2015,"Wheat",0.04129145,-2.17991805
"AUS","DEU",2020,"Cocoa",0.0112248,-10.4136838
"AUS","DEU",2020,"Coffee",0.0025517,-2.5456085
"AUS","DEU",2020,"Corn",0.0142942,-0.3779989
"AUS","DEU",2020,"Rice",0.1302078,0.1302078
"AUS","DEU",2020,"Wheat",0,-1.8228883
"AUS","DNK",2000,"Cocoa",0,-0.1177898
"AUS","DNK",2000,"Coffee",0,-0.0028411
"AUS","DNK",2000,"Wheat",0.0053763,-1.0430297
"AUS","DNK",2005,"Cocoa",0,-0.0959583
"AUS","DNK",2005,"Palm_oil",0,-0.350428
"AUS","DNK",2005,"Wheat",0,-1.152146
"AUS","DNK",2010,"Cocoa",0,-0.0579146
"AUS","DNK",2010,"Wheat",0,-0.6581362
"AUS","DNK",2015,"Cocoa",0.0384387,0.0185678
"AUS","DNK",2015,"Wheat",0,-2.0530544
"AUS","DNK",2020,"Cocoa",0,-0.0741446
"AUS","DNK",2020,"Wheat",0,-2.2962378
"AUS","ETH",2000,"Coffee",0,-0.469426
"AUS","ETH",2000,"Wheat",0.0178601,0.0178601
"AUS","ETH",2005,"Cocoa",0.0019668,0.0019668
"AUS","ETH",2005,"Coffee",0,-0.7496367
"AUS","ETH",2010,"Coffee",0,-2.5663452
"AUS","ETH",2010,"Wheat",2.2752529,2.2752529
"AUS","ETH",2015,"Coffee",0,-4.1419371
"AUS","ETH",2020,"Coffee",0,-3.953405
"AUS","FIN",2000,"Cocoa",0,-0.0067047
"AUS","FIN",2000,"Rice",8.5862936,8.5862936
"AUS","FIN",2000,"Wheat",0.1020359,0.0849701
"AUS","FIN",2005,"Cocoa",0,-0.1215834
"AUS","FIN",2005,"Rice",0.0215263,0.0215263
"AUS","FIN",2005,"Wheat",0.0200622,0.0021839
"AUS","FIN",2010,"Cocoa",0,-0.0007697
"AUS","FIN",2010,"Wheat",0.0717312,0.0717312
"AUS","FIN",2015,"Wheat",0.0276398,-0.0040047
"AUS","FIN",2020,"Wheat",0.0630366,0.0312809
"AUS","GBR",2000,"Cocoa",0.1379333,-1.8744245
"AUS","GBR",2000,"Coffee",0.0139032,-0.6653536
"AUS","GBR",2000,"Corn",0,-0.0406006
"AUS","GBR",2000,"Palm_oil",4.73e-05,4.73e-05
"AUS","GBR",2000,"Rice",0.5882487,-0.2411523
"AUS","GBR",2000,"Wheat",3.0883601,2.2247251
"AUS","GBR",2005,"Cocoa",0.1507223,-2.43398
"AUS","GBR",2005,"Coffee",0.0224295,-0.5287403
"AUS","GBR",2005,"Corn",0.1295304,0.0628965
"AUS","GBR",2005,"Rice",0.5882487,-0.1968349
"AUS","GBR",2005,"Wheat",2.4874505,1.5140541
"AUS","GBR",2010,"Cocoa",0.0740021,-2.7981984
"AUS","GBR",2010,"Coffee",0.0228793,-0.0387031
"AUS","GBR",2010,"Corn",0.01252,-0.0159419
"AUS","GBR",2010,"Rice",0.3880597,0.3380912
"AUS","GBR",2010,"Soyabean",0,-0.0031809
"AUS","GBR",2010,"Wheat",1.8865409,0.7711641
"AUS","GBR",2015,"Cocoa",0.0828114,-4.7011223
"AUS","GBR",2015,"Coffee",0,-1.4248771
"AUS","GBR",2015,"Corn",0.7330806,0.7330806
"AUS","GBR",2015,"Palm_oil",0,-0.0282697
"AUS","GBR",2015,"Rice",1.1245552,0.9140969
"AUS","GBR",2015,"Wheat",0.3310129,-3.0819002
"AUS","GBR",2020,"Cocoa",0.11037235,-4.51061855
"AUS","GBR",2020,"Coffee",0.0226544,-0.9591062
"AUS","GBR",2020,"Palm_oil",0,-0.0152728
"AUS","GBR",2020,"Rice",0.5364179,0.3805537
"AUS","GBR",2020,"Wheat",4.7364432,-1.5010966
"AUS","GRC",2000,"Cocoa",0.001097,0.001097
"AUS","GRC",2000,"Coffee",0,-0.0219849
"AUS","GRC",2000,"Corn",0,-0.0202703
"AUS","GRC",2000,"Wheat",0,-0.4261757
"AUS","GRC",2005,"Coffee",0,-0.0279842
"AUS","GRC",2005,"Wheat",0,-0.3017246
"AUS","GRC",2010,"Cocoa",0.0042264,0.0042264
"AUS","GRC",2010,"Coffee",0,-0.0245956
"AUS","GRC",2010,"Wheat",0.0026725,-0.2996426
"AUS","GRC",2015,"Cocoa",0,-0.0754148
"AUS","GRC",2015,"Coffee",0,-0.0262899
"AUS","GRC",2015,"Wheat",0,-0.3485588
"AUS","GRC",2020,"Cocoa",0,-0.0692712
"AUS","GRC",2020,"Wheat",0,-0.32543695
"AUS","IDN",2000,"Cocoa",0.3440109,-1.8108487
"AUS","IDN",2000,"Coffee",0.0641159,-1.9817238
"AUS","IDN",2000,"Corn",0.3318898,0.3318898
"AUS","IDN",2000,"Palm_oil",0.006545,0.006545
"AUS","IDN",2000,"Rice",0.8329053,0.8016144
"AUS","IDN",2000,"Soyabean",0.0025586,-0.4970234
"AUS","IDN",2000,"Wheat",2230.393923,2227.3396062
"AUS","IDN",2005,"Cocoa",0.2362546,-1.370746
"AUS","IDN",2005,"Coffee",0.0043484,-1.2353457
"AUS","IDN",2005,"Corn",0.0085976,0.0085976
"AUS","IDN",2005,"Palm_oil",0,-0.067497
"AUS","IDN",2005,"Rice",7.5084328,7.4742144
"AUS","IDN",2005,"Soyabean",0.0407295,-1.2181175
"AUS","IDN",2005,"Wheat",1743.0257206,1741.7348109
"AUS","IDN",2010,"Cocoa",0.2139555,-1.6147637
"AUS","IDN",2010,"Coffee",0.1479479,-5.0291319
"AUS","IDN",2010,"Corn",0.2500028,0.2500028
"AUS","IDN",2010,"Palm_oil",0,-0.067945
"AUS","IDN",2010,"Soyabean",0,-1.476989
"AUS","IDN",2010,"Wheat",3469.688955,3467.1647678
"AUS","IDN",2015,"Cocoa",2.2874958,-2.6167098
"AUS","IDN",2015,"Coffee",0.0175889,-7.9454152
"AUS","IDN",2015,"Palm_oil",0,-0.099431
"AUS","IDN",2015,"Soyabean",0,-2.016863
"AUS","IDN",2015,"Wheat",4126.8225547,4121.435921
"AUS","IDN",2020,"Cocoa",2.7554044,-4.3259767
"AUS","IDN",2020,"Coffee",0,-5.6147995
"AUS","IDN",2020,"Corn",0.8993748,0.8988485
"AUS","IDN",2020,"Palm_oil",0,-0.083688
"AUS","IDN",2020,"Soyabean",0,-2.293159
"AUS","IDN",2020,"Wheat",886.4262119,879.8785811
"AUS","IND",2000,"Cocoa",0.02405425,0.02405425
"AUS","IND",2000,"Coffee",0.0001755,-1.6977722
"AUS","IND",2000,"Rice",3.5051493,-0.8638124
"AUS","IND",2000,"Wheat",7.5263933,7.2674424
"AUS","IND",2005,"Cocoa",0.0678561,-0.1026424
"AUS","IND",2005,"Coffee",0.0022976,-2.6010739
"AUS","IND",2005,"Corn",0,-0.0113325
"AUS","IND",2005,"Rice",0,-9.8519312
"AUS","IND",2005,"Soyabean",0,-0.0066494
"AUS","IND",2005,"Wheat",0.8757664,0.2653965
"AUS","IND",2010,"Cocoa",0.0192291,-0.1218
"AUS","IND",2010,"Coffee",0.0038036,-3.4589009
"AUS","IND",2010,"Corn",0,-0.0333057
"AUS","IND",2010,"Rice",0,-15.5881425
"AUS","IND",2010,"Soyabean",0,-0.0561278
"AUS","IND",2010,"Wheat",303.845031,300.1224192
"AUS","IND",2015,"Cocoa",0.0029666,-0.1113102
"AUS","IND",2015,"Coffee",0,-5.3722963
"AUS","IND",2015,"Corn",0,-0.1122741
"AUS","IND",2015,"Rice",0,-50.4931175
"AUS","IND",2015,"Soyabean",0,-0.0126223
"AUS","IND",2015,"Wheat",437.6622512,430.8795306
"AUS","IND",2020,"Cocoa",0.0288794,-0.1101256
"AUS","IND",2020,"Coffee",0,-4.5604857
"AUS","IND",2020,"Corn",0,-0.1657407
"AUS","IND",2020,"Rice",0,-100.2859181
"AUS","IND",2020,"Soyabean",0.12385,0.12385
"AUS","IND",2020,"Wheat",0.0325383,-13.616621
"AUS","IRL",2000,"Cocoa",0.2626557,0.2448754
"AUS","IRL",2000,"Coffee",0.0024015,0.0007378
"AUS","IRL",2000,"Wheat",0.0163117,0.0139625
"AUS","IRL",2005,"Cocoa",0,-0.0996457
"AUS","IRL",2005,"Wheat",0,-0.0038382
"AUS","IRL",2010,"Cocoa",0,-0.1150248
"AUS","IRL",2010,"Coffee",0.0028807,0.0028807
"AUS","IRL",2010,"Wheat",0.0258295,0.0205023
"AUS","IRL",2015,"Cocoa",0,-0.1999853
"AUS","IRL",2015,"Coffee",0.0022994,0.0022994
"AUS","IRL",2015,"Corn",0.0636875,0.0636875
"AUS","IRL",2015,"Wheat",0,-0.0136618
"AUS","IRL",2020,"Cocoa",0,-0.1909393
"AUS","IRL",2020,"Wheat",0.0003503,-0.0299963
"AUS","MEX",2000,"Cocoa",0,-0.0238376
"AUS","MEX",2000,"Coffee",0,-0.1190735
"AUS","MEX",2000,"Wheat",3.034089,3.034089
"AUS","MEX",2005,"Cocoa",0.0028442,-0.1020513
"AUS","MEX",2005,"Coffee",0,-0.1888342
"AUS","MEX",2005,"Corn",0,-0.0046427
"AUS","MEX",2005,"Wheat",4.7939087,4.7939087
"AUS","MEX",2010,"Cocoa",0.0084029,-0.0804957
"AUS","MEX",2010,"Coffee",0,-0.3903973
"AUS","MEX",2010,"Corn",0.0008438,0.0008438
"AUS","MEX",2010,"Wheat",1.9162721,1.9026378
"AUS","MEX",2015,"Cocoa",0,-0.1373305
"AUS","MEX",2015,"Coffee",0,-0.923687
"AUS","MEX",2015,"Corn",0,-0.0091212
"AUS","MEX",2015,"Wheat",0,-0.4443909
"AUS","MEX",2020,"Coffee",0,-0.8296637
"AUS","MEX",2020,"Corn",0,-1.2555
"AUS","NOR",2000,"Rice",0.2348848,0.2348848
"AUS","NOR",2000,"Wheat",0.0661396,-0.0103768
"AUS","NOR",2005,"Cocoa",0,-0.0003849
"AUS","NOR",2005,"Corn",0.0334011,0.0334011
"AUS","NOR",2005,"Rice",0.0017812,0.0017812
"AUS","NOR",2005,"Wheat",0.019639,-0.009278
"AUS","NOR",2010,"Cocoa",0.0293884,0.0293884
"AUS","NOR",2010,"Corn",0.0024189,0.0024189
"AUS","NOR",2010,"Rice",0.0003584,0.0003584
"AUS","NOR",2010,"Wheat",0.0080785,-0.0022586
"AUS","NOR",2015,"Cocoa",0,-0.0071328
"AUS","NOR",2015,"Wheat",0,-0.0060092
"AUS","NPL",2000,"Wheat",0.009467,0.009467
"AUS","NPL",2010,"Rice",0,-0.0124672
"AUS","NPL",2010,"Wheat",0.2281395,0.1940712
"AUS","NPL",2015,"Wheat",0.0106061,-0.0706883
"AUS","NPL",2020,"Cocoa",0.0104199,0.0104199
"AUS","NPL",2020,"Wheat",0,-0.2559856
"AUS","RUS",2000,"Cocoa",0.0022972,0.0022972
"AUS","RUS",2000,"Rice",0.641971,0.641971
"AUS","RUS",2000,"Wheat",0.073002,0.0727667
"AUS","RUS",2005,"Cocoa",0.017993,-0.0036554
"AUS","RUS",2005,"Rice",0,-0.0004299
"AUS","RUS",2005,"Wheat",0.2763159,0.2763159
"AUS","RUS",2010,"Cocoa",0.0039722,-0.0065865
"AUS","RUS",2010,"Wheat",0.2355233,0.00907580000000002
"AUS","RUS",2015,"Cocoa",0,-0.0293238
"AUS","RUS",2015,"Rice",0.6738806,0.6738806
"AUS","RUS",2015,"Wheat",0.0359677,0.0359677
"AUS","RUS",2020,"Cocoa",0,-0.0254861
"AUS","RUS",2020,"Rice",0.0644776,0.0644776
"AUS","RUS",2020,"Wheat",0,-0.6584808
"AUS","RWA",2015,"Coffee",0,-0.2252581
"AUS","RWA",2015,"Wheat",6.4,6.4
"AUS","RWA",2020,"Coffee",0,-0.07599
"AUS","R_ASP",2000,"Cocoa",30.5539988,12.3893105
"AUS","R_ASP",2000,"Coffee",6.7191535,-18.11814745
"AUS","R_ASP",2000,"Corn",12.1807531,7.1795636
"AUS","R_ASP",2000,"Palm_oil",0.2434256,-91.6781462
"AUS","R_ASP",2000,"Rice",38142.5503747,38006.1933221
"AUS","R_ASP",2000,"Soyabean",6.0004117,1.6156044
"AUS","R_ASP",2000,"Wheat",4474.946335,4466.0780417
"AUS","R_ASP",2005,"Cocoa",33.1381352,8.65119555
"AUS","R_ASP",2005,"Coffee",6.700735,-19.0769536
"AUS","R_ASP",2005,"Corn",7.35094245,1.6741601
"AUS","R_ASP",2005,"Palm_oil",0.327552,-88.7865336
"AUS","R_ASP",2005,"Rice",52.00455235,-64.84218515
"AUS","R_ASP",2005,"Soyabean",3.8224688,-0.132201
"AUS","R_ASP",2005,"Wheat",4923.5992751,4912.45942245
"AUS","R_ASP",2010,"Cocoa",34.09605265,-0.362240200000009
"AUS","R_ASP",2010,"Coffee",8.10718325,-18.15575305
"AUS","R_ASP",2010,"Corn",17.80349325,12.93591645
"AUS","R_ASP",2010,"Palm_oil",0.7066719,-92.0194229
"AUS","R_ASP",2010,"Rice",24.2881058,-116.0799392
"AUS","R_ASP",2010,"Soyabean",1.4397061,-8.4814899
"AUS","R_ASP",2010,"Wheat",5797.7933146,5784.8194767
"AUS","R_ASP",2015,"Cocoa",41.24648995,0.0937055999999998
"AUS","R_ASP",2015,"Coffee",8.1935702,-15.17668855
"AUS","R_ASP",2015,"Corn",32.9560784,27.8447139
"AUS","R_ASP",2015,"Palm_oil",0.3811603,-74.4066556
"AUS","R_ASP",2015,"Rice",152.4175784,37.8119614
"AUS","R_ASP",2015,"Soyabean",0.808717,-8.6664492
"AUS","R_ASP",2015,"Wheat",6547.69445255,6533.08372015
"AUS","R_ASP",2020,"Cocoa",43.93948125,12.68700485
"AUS","R_ASP",2020,"Coffee",9.2143014,-17.8245543
"AUS","R_ASP",2020,"Corn",48.3264777,41.9206656
"AUS","R_ASP",2020,"Palm_oil",0,-69.360639
"AUS","R_ASP",2020,"Rice",21.79916675,-122.3673448
"AUS","R_ASP",2020,"Soyabean",0.4506864,-7.8916052
"AUS","R_ASP",2020,"Wheat",5403.91431955,5388.64164
"AUS","R_CSA",2000,"Cocoa",0.0003027,-1.1870978
"AUS","R_CSA",2000,"Coffee",0,-1.7562435
"AUS","R_CSA",2000,"Corn",0.000405,0.000405
"AUS","R_CSA",2000,"Palm_oil",0.00241,0.00241
"AUS","R_CSA",2000,"Rice",5.980597,5.980597
"AUS","R_CSA",2000,"Wheat",0.351804,0.351037
"AUS","R_CSA",2005,"Cocoa",0.1677084,-0.9931685
"AUS","R_CSA",2005,"Coffee",0.0346242,-3.4983541
"AUS","R_CSA",2005,"Corn",0,-0.0060113
"AUS","R_CSA",2005,"Rice",0,-0.0031642
"AUS","R_CSA",2005,"Wheat",0.35540195,0.31955955
"AUS","R_CSA",2010,"Cocoa",0.0005618,-1.7162801
"AUS","R_CSA",2010,"Coffee",0,-4.2917271
"AUS","R_CSA",2010,"Rice",0,-0.222791
"AUS","R_CSA",2010,"Wheat",6.0718286,6.0702488
"AUS","R_CSA",2015,"Cocoa",0.0713042,-1.7429365
"AUS","R_CSA",2015,"Coffee",0,-7.6292437
"AUS","R_CSA",2015,"Palm_oil",0,-0.327924
"AUS","R_CSA",2015,"Wheat",0.0651281,0.0131129
"AUS","R_CSA",2020,"Cocoa",0.0505064,-2.2026518
"AUS","R_CSA",2020,"Coffee",0,-8.0569201
"AUS","R_CSA",2020,"Rice",0,-1.6978134
"AUS","R_CSA",2020,"Wheat",0.0882553,0.0476619
"AUS","R_NEU",2000,"Cocoa",0.0034073,-1.9818625
"AUS","R_NEU",2000,"Coffee",0.0002132,-0.4824596
"AUS","R_NEU",2000,"Corn",0,-0.003413
"AUS","R_NEU",2000,"Rice",0.0025974,-0.001225
"AUS","R_NEU",2000,"Wheat",1.2941048,0.9429341
"AUS","R_NEU",2005,"Cocoa",0.0011921,-3.6124404
"AUS","R_NEU",2005,"Coffee",0.0001797,-0.1285727
"AUS","R_NEU",2005,"Corn",0,-0.0045325
"AUS","R_NEU",2005,"Rice",0.0224833,0.0224833
"AUS","R_NEU",2005,"Wheat",0.7502928,0.3600102
"AUS","R_NEU",2010,"Cocoa",0,-5.1816126
"AUS","R_NEU",2010,"Coffee",0.0096104,-2.4793914
"AUS","R_NEU",2010,"Corn",0,-0.0035717
"AUS","R_NEU",2010,"Wheat",0.0019321,-0.4629175
"AUS","R_NEU",2015,"Cocoa",0,-4.486261
"AUS","R_NEU",2015,"Coffee",0,-1.7586546
"AUS","R_NEU",2015,"Wheat",0.0211042,-0.3271189
"AUS","R_NEU",2020,"Cocoa",0,-4.5899433
"AUS","R_NEU",2020,"Coffee",0.0357636,-3.182503
