"from_iso3","to_iso3","FABLE_Item","q_initial","net_initial","trade_USD_t","adv","sdt_USD_t","dummy_q_initial"
"BRA","NOR","Coffee",14.137991,14.137991,321.084211813363,0.147544497502961,239.852093408115,1
"BRA","NOR","Corn",0.0199079,0.0199079,342.87243656876,0.535898281985714,72.39985789627,1
"BRA","NOR","Rice",0.0272855,0.0272855,341.793271523523,0.20301610388,41.293475529192,1
"BRA","NOR","Soyabean",315.827231,315.827231,311.263597404986,0.12708754675,34.224676339775,1
"BRA","NOR","Wheat",0.0049658,0.0049658,347.666572402684,0.365356898047059,75.6654135855459,1
"BRA","NPL","Corn",2.180834,2.180834,533.473174475068,0.1,13.51,1
"BRA","RUS","Cocoa",0.053534,0.053534,423.616765526692,0.04201725469,47.2488350779167,1
"BRA","RUS","Coffee",45.2382576,45.2382576,396.008381775656,0.0623809523857143,89.0924761972771,1
"BRA","RUS","Soyabean",1071.571513,1071.571513,383.671221929286,0.024375,6.5641875,1
"BRA","RUS","Wheat",0,-236.76182,362.317307407593,0.102210321817647,21.1677576484347,0
"BRA","RWA","Coffee",0.0094692,0.0094692,275.560223960221,0.228571428571429,326.445714285714,1
"BRA","RWA","Corn",0.06265,0.06265,270.402343499766,0.278571428571429,37.635,1
"BRA","R_ASP","Cocoa",1.3519869,-0.3602137,576.282363038862,0.137686985679444,170.803047455995,1
"BRA","R_ASP","Coffee",163.9892756,163.9739303,549.283936721677,0.215164314596825,307.297674107186,1
"BRA","R_ASP","Corn",12462.9839785,12462.9839785,526.003740846992,0.21378803430873,34.6593161221313,1
"BRA","R_ASP","Palm Oil",0,-12.304383,551.578138281287,0.207361111111111,227.151096153846,0
"BRA","R_ASP","Rice",0.0974209,-4.3304109,591.641366921687,0.71685170102,163.779340485901,1
"BRA","R_ASP","Soyabean",5106.6877164,5106.5000344,530.717807656894,0.184666666666667,59.2280466666667,1
"BRA","R_ASP","Wheat",318.395615,318.0559487,545.651536385503,0.187050479881699,41.8672802990845,1
"BRA","R_CSA","Cocoa",21.3579633,7.8882814,116.092993246617,0.0837357142857143,133.923552481493,1
"BRA","R_CSA","Coffee",30.48588135,30.48588135,115.680623208931,0.120355555555102,222.998467903402,1
"BRA","R_CSA","Corn",1233.5718727,869.3572142,111.478203828405,0.0352244897959184,7.68733846153846,1
"BRA","R_CSA","Palm Oil",0.716831,-5.458093,102.695584332508,0.101341269842857,114.273893334736,1
"BRA","R_CSA","Rice",685.1266106,175.1701789,112.135700097681,0.150125396824762,50.6213290906625,1
"BRA","R_CSA","Soyabean",5.0420014,-827.2167926,117.781092281056,0.0588275870940476,23.5161586077473,1
"BRA","R_CSA","Wheat",20.65707535,-362.38332955,116.131736186987,0.0762837579473389,22.1177127792514,1
"BRA","R_NEU","Cocoa",0.0090838,-2.1541723,330.026719233752,0.0895897170214286,100.744558288102,1
"BRA","R_NEU","Coffee",23.5336305,21.689249,305.080808375321,0.0818259311571428,116.863794878631,1
"BRA","R_NEU","Corn",10.9999875,10.9999875,307.40990439447,0.130989663765306,17.6967035746929,1
"BRA","R_NEU","Palm Oil",13.176785,13.176785,362.317307407593,0.179272415557143,264.126531650727,1
"BRA","R_NEU","Rice",80.0652962,80.0652962,301.36813785881,0.0897383825514286,18.2527870109606,1
"BRA","R_NEU","Wheat",0.00162275,-0.01363905,335.760236105133,0.176484291166387,36.5498967005587,1
"BRA","R_NMC","Cocoa",1.55434805,1.52212585,375.120944843922,0.1201454038964,157.703724666179,1
"BRA","R_NMC","Coffee",91.5755509,88.3977919,360.138043560049,0.100590476191429,180.76531372709,1
"BRA","R_NMC","Corn",10779.5796065,10779.5796065,343.368758409709,0.0769504761902857,12.9420796295939,1
"BRA","R_NMC","Rice",19.8676355,19.6439056,365.683474340427,0.074211282052,22.229273077236,1
"BRA","R_NMC","Soyabean",3087.910743,3087.910743,347.688357965344,0.07475,25.5835,1
"BRA","R_NMC","Wheat",183.4952976,183.4774334,357.64367342922,0.156359055505176,40.4233804179088,1
"BRA","R_OEU","Cocoa",9.5286419,-5.07298035,299.316224280955,0.0455807273355556,53.5945932228145,1
"BRA","R_OEU","Coffee",597.142267,596.0480164,287.18370236517,0.0764661904849206,93.8215784435756,1
"BRA","R_OEU","Corn",1999.0538394,1998.520961,283.73461587164,0.256170037522223,27.40453815431,1
"BRA","R_OEU","Palm Oil",0.1450295,-0.2410225,315.905127977025,0.0513148148305556,22.8716166736825,1
"BRA","R_OEU","Rice",45.4301602,43.1937586,294.677600999578,0.250053412791111,34.583751615024,1
"BRA","R_OEU","Soyabean",7591.3750753,7591.3750753,279.973781860659,0.0322777777777778,12.52245,1
"BRA","R_OEU","Wheat",0.62805755,-22.541108,307.56759295301,0.207976047595752,34.5742356524038,1
"BRA","R_SSA","Cocoa",4.6745985,-19.3478229,205.122827582443,0.216096153846154,218.284746622475,1
"BRA","R_SSA","Coffee",3.3641157,3.3641157,205.798748054322,0.195669876634066,288.108819685772,1
"BRA","R_SSA","Corn",139.8553563,139.7549029,198.268922619066,0.121053113553297,16.0597444444873,1
"BRA","R_SSA","Rice",505.5697338,505.5697338,195.737315176438,0.150543904820769,30.2949590836104,1
"BRA","R_SSA","Soyabean",32.1410274,32.1410274,201.205959618692,0.132090301002885,36.057153427846,1
"BRA","R_SSA","Wheat",6.3856375,6.3856375,204.48402971727,0.18354469456991,37.9633246098083,1
"BRA","SWE","Coffee",41.9602416,41.9602416,324.302355130364,0.0778129411857143,111.132442601437,1
"BRA","SWE","Soyabean",0.1506698,0.1506698,343.082226833428,0.0305,8.21365,1
"BRA","TUR","Cocoa",0.1501465,0.0193221,344.765117747626,0.05923488123,66.6102332183629,1
"BRA","TUR","Coffee",78.3353221,78.2842477,323.853723432563,0.153661104928571,219.458790058986,1
"BRA","TUR","Corn",285.071367,285.071367,319.697275348502,0.273571428571429,36.9595,1
"BRA","TUR","Rice",23.1308595,23.1308595,327.828384263063,0.3934,80.01756,1
"BRA","TUR","Soyabean",134.290537,134.290537,322.112825107155,0.13425,36.153525,1
"BRA","TUR","Wheat",0.0384689,-0.2747959,349.492108025289,0.220277114970588,45.6193905104088,1
"BRA","USA","Cocoa",4.6141998,2.0351191,247.967580837345,0.04144572188,46.6061405544276,1
"BRA","USA","Coffee",391.3658248,391.2759432,237.197463236837,0.0146442464,20.91491270848,1
"BRA","USA","Corn",96.8566273,95.6995698,240.532948857379,0.0009397896,0.12696557496,1
"BRA","USA","Palm Oil",1.154204,-3.550349,171.858198768296,0.130898515355839,105.417378070925,1
"BRA","USA","Rice",68.4040429,-49.3283264,241.370978668865,0.01881173858,3.826307627172,1
"BRA","USA","Soyabean",0.1780688,0.1293482,256.171015994155,0.00825,2.221725,1
"BRA","USA","Wheat",4.3314786,-620.6102847,248.124419077714,0.0256675038647059,5.31574005038059,1
"CAN","ARG","Cocoa",0,-0.1447721,153.774593418838,0.154,283.594062716952,0
"CAN","ARG","Corn",0,-0.1404705,153.774593418838,0.0771428571428572,12.2348571428571,0
"CAN","ARG","Rice",0,-2.1909685,153.774593418838,0.09533333334,45.9768172444056,0
"CAN","ARG","Soyabean",0,-0.758749,153.774593418838,0.1025,35.096,0
"CAN","ARG","Wheat",0,-0.0939468,153.774593418838,0.150784313723529,27.42766666631,0
"CAN","AUS","Cocoa",0.3940781,-0.1990712,571.642008652544,0.12007619542844,180.690735425561,1
"CAN","AUS","Coffee",0.4091747,0.3543543,571.427151139189,0.154036460381677,868.861882636017,1
"CAN","AUS","Corn",0.0223684,0.0223684,588.279358811254,0.222388930243711,30.1811459367992,1
"CAN","AUS","Rice",0,-0.9315779,453.379166450607,0.280646362675752,87.4262141615603,0
"CAN","AUS","Soyabean",1.1280856,1.1280856,565.661393465204,0.111647570392995,33.4683111210599,1
"CAN","AUS","Wheat",1.1035698,0.89386255,565.785693329273,0.195121436274341,28.9484962227538,1
"CAN","BRA","Cocoa",0.29110535,-0.28922475,269.700909696291,0.154,283.594062716952,1
"CAN","BRA","Coffee",0,-37.9358244,153.774593418838,0.122857142857143,302.086808214665,0
"CAN","BRA","Corn",0,-0.0845815,153.774593418838,0.0771428571428572,12.2348571428571,0
"CAN","BRA","Rice",0,-1.9938485,153.774593418838,0.09533333334,45.9768172444056,0
"CAN","BRA","Wheat",85.69987,85.6365662,254.796296725516,0.138431372547059,25.18066666631,1
"CAN","CHN","Cocoa",0.4404615,-0.2627429,349.65235139469,0.099,182.310468889469,1
"CAN","CHN","Coffee",0.01062735,-0.10372515,362.920318121976,0.117142857142857,288.036258995378,1
"CAN","CHN","Corn",0.205123,-0.863204,352.334677254081,0.4,63.44,1
"CAN","CHN","Palm Oil",0,-0.1639756,453.379166450607,0.0875,73.66625,0
"CAN","CHN","Rice",0,-1.7073719,453.379166450607,0.46666666666,225.061343135479,0
"CAN","CHN","Soyabean",448.6390752,442.4153138,326.254538454275,0.09375,32.1,1
"CAN","CHN","Wheat",1004.6721226,1002.3944863,323.634855650767,0.24,43.656,1
"CAN","COL","Cocoa",0.0849183,-0.0606875,136.985799062508,0.0355,65.3739560159208,1
"CAN","COL","Coffee",0.042454,-51.4624624,137.938777965151,0.0292857142857143,72.0090647488446,1
"CAN","COL","Corn",0.0010363,-0.0908652,143.156379169401,0.073,11.5778,1
"CAN","COL","Palm Oil",0,-0.32481615,153.774593418838,0.057,47.9883,0
"CAN","COL","Soyabean",0.0386967,0.0386967,138.066660676108,0.03625,12.412,1
"CAN","COL","Wheat",1290.7943542,1290.6902002,124.410486888965,0.0098235294117647,1.7869,1
"CAN","DEU","Cocoa",0,-14.2734619,214.645091214405,0.12007619542844,180.690735425561,0
"CAN","DEU","Coffee",0.0825414,-1.3063136,197.572226156538,0.154036460381677,868.861882636017,1
"CAN","DEU","Corn",0,-0.0167844,214.645091214405,0.0328772327857143,5.21432911981428,0
"CAN","DEU","Rice",0,-0.0438969,214.645091214405,0.280646362675752,87.4262141615603,0
"CAN","DEU","Soyabean",64.244242,64.244242,184.847792944871,0.111647570392995,33.4683111210599,1
"CAN","DEU","Wheat",110.1543475,108.9827685,183.853793499393,0.0475435642235294,8.64817433226,1
"CAN","DNK","Cocoa",0,-0.047269,214.645091214405,0.12007619542844,180.690735425561,0
"CAN","DNK","Coffee",0,-0.0042769,214.645091214405,0.154036460381677,868.861882636017,0
"CAN","DNK","Corn",0.0038755,0.0038755,195.58571245314,0.0328772327857143,5.21432911981428,1
"CAN","DNK","Wheat",0.0265505,-0.4299604,191.857895670587,0.0475435642235294,8.64817433226,1
"CAN","ETH","Coffee",0,-1.2787133,402.736660740025,0.257142857142857,632.274714867904,0
"CAN","ETH","Soyabean",0,-1.793163,402.736660740025,0.2125,72.76,0
"CAN","ETH","Wheat",6.200012,6.200012,394.610740798128,0.240196078429412,43.69166666631,1
"CAN","FIN","Cocoa",0.0004921,-0.0126612,208.711727960415,0.12007619542844,180.690735425561,1
"CAN","FIN","Soyabean",1.479656,1.479656,192.648565601667,0.111647570392995,33.4683111210599,1
"CAN","FIN","Wheat",0.0075287,0.0075287,203.095446969781,0.0475435642235294,8.64817433226,1
"CAN","GBR","Cocoa",0.2609551,-9.7576193,169.648748608902,0.12007619542844,180.690735425561,1
"CAN","GBR","Coffee",0.1950862,-0.1743565,170.142986977125,0.154036460381677,868.861882636017,1
"CAN","GBR","Corn",0.1566687,0.1007849,170.51653383552,0.0328772327857143,5.21432911981428,1
"CAN","GBR","Rice",0.5469228,0.4118766,168.398049958292,0.280646362675752,87.4262141615603,1
"CAN","GBR","Soyabean",174.787433,174.787433,158.961230642452,0.111647570392995,33.4683111210599,1
"CAN","GBR","Wheat",487.3545765,484.8926629,157.339537013099,0.0475435642235294,8.64817433226,1
"CAN","GRC","Cocoa",0,-0.0504111,214.645091214405,0.12007619542844,180.690735425561,0
"CAN","GRC","Coffee",0,-0.0230439,214.645091214405,0.154036460381677,868.861882636017,0
"CAN","GRC","Soyabean",18.583832,18.583832,251.697642045805,0.111647570392995,33.4683111210599,1
"CAN","GRC","Wheat",0.465498,-0.5908335,261.150776515716,0.0475435642235294,8.64817433226,1
"CAN","IDN","Cocoa",0,-1.2438747,453.379166450607,0.1225,225.586186252121,0
"CAN","IDN","Coffee",0,-3.3991609,453.379166450607,0.157142857142857,386.390103530386,0
"CAN","IDN","Palm Oil",0,-0.8569045,453.379166450607,0.0138888889,11.69305556491,0
"CAN","IDN","Rice",0,-0.0123654,453.379166450607,0.06158817854,29.7023961078817,0
"CAN","IDN","Soyabean",42.312949,42.1390501,525.9835179034,0.0625,21.4,1
"CAN","IDN","Wheat",2264.6327198,2264.3593344,505.4601135401,0.115098039217647,20.93633333369,1
"CAN","IND","Cocoa",0.0132759,-0.0435677,434.496278469051,0.3,552.455966331725,1
"CAN","IND","Coffee",0.0198929,-0.95200095,432.742669405562,0.7,1721.19227936263,1
"CAN","IND","Corn",0,-0.0817574,453.379166450607,0.371428571428571,58.9085714285714,0
"CAN","IND","Rice",0.9292657,-28.6389322,416.423568661329,0.68,327.946528573526,1
"CAN","IND","Soyabean",0,-22.3415679,453.379166450607,0.3375,115.56,0
"CAN","IND","Wheat",1.300864,0.7991739,415.025118047149,0.311764705882353,56.71,1
"CAN","IRL","Cocoa",0.0267456,-3.5353538,NA,0,0,1
"CAN","IRL","Corn",325.5377958,325.5377958,NA,0,0,1
"CAN","IRL","Soyabean",10.986501,10.986501,NA,0,0,1
"CAN","IRL","Wheat",0.0270004,0.0270004,NA,0,0,1
"CAN","MEX","Cocoa",23.738373,10.0206668,83.1517956980307,0.00513822954,9.46215188584972,1
"CAN","MEX","Coffee",0.0067158,-4.5992907,90.2308740633446,0.154036460381677,868.861882636017,1
"CAN","MEX","Corn",0,-0.03752505,153.774593418838,0.222388930243711,30.1811459367992,0
"CAN","MEX","Rice",0,-0.0251444,153.774593418838,0.280646362675752,87.4262141615603,0
"CAN","MEX","Soyabean",0,-0.0014403,153.774593418838,0.111647570392995,33.4683111210599,0
"CAN","MEX","Wheat",732.3514855,724.202595,80.3487169762243,0.00637254901764706,1.15916666631,1
"CAN","NOR","Cocoa",0.0393416,-0.000533800000000001,177.33681923771,0.0221140635,40.7234877347121,1
"CAN","NOR","Soyabean",83.166234,83.166234,164.26610686092,0.187317011025,64.13734457496,1
"CAN","NOR","Wheat",0.1064877,0.0844202,175.579755648052,0.3460096394,62.93915340686,1
"CAN","NPL","Soyabean",12.276528,12.276528,385.704465581322,0.1125,38.52,1
"CAN","NPL","Wheat",1.184316,1.184316,394.830548037486,0.188235294117647,34.24,1
"CAN","RUS","Cocoa",0,-0.3303836,272.338283509057,0.04010372644,73.8518098130445,0
"CAN","RUS","Rice",0,-0.0413668,272.338283509057,0.10444444444,50.3708720336596,0
"CAN","RUS","Soyabean",0.578301,0.578301,242.59371865422,0.0325,11.128,1
"CAN","RUS","Wheat",0,-0.049315,272.338283509057,0.106843348717647,19.43480513174,0
"CAN","RWA","Coffee",0,-0.3060436,402.736660740025,0.228571428571429,562.02196877147,0
"CAN","RWA","Wheat",1.006605,1.006605,419.870920793312,0.201470588235294,36.6475,1
"CAN","R_ASP","Cocoa",1.5369387,-0.354303,420.798033170636,0.128468166871667,259.338422584175,1
"CAN","R_ASP","Coffee",0.6527385,-7.2062199,424.417100842521,0.201439645918254,524.444919295523,1
"CAN","R_ASP","Corn",13.8724621,13.65303655,411.641101104451,0.152037773161905,31.0026739159004,1
"CAN","R_ASP","Palm Oil",0,-21.6718366,453.379166450607,0.201574074075,240.526152778947,0
"CAN","R_ASP","Rice",0.4238395,-169.7223568,426.253788923642,0.552414747986667,319.055495123468,1
"CAN","R_ASP","Soyabean",891.165454,889.5366159,394.857765277002,0.173520833333333,75.7774,1
"CAN","R_ASP","Wheat",4430.6786604,4421.7732517,388.575633902476,0.15099623340817,31.3544578283353,1
"CAN","R_CSA","Cocoa",2.1123707,-6.66133675,150.326918697909,0.123732539682857,246.404952234132,1
"CAN","R_CSA","Coffee",0.0063184,-44.528132,159.322967136808,0.15260770975034,419.216535485323,1
"CAN","R_CSA","Corn",0.0819672,-0.01084855,155.291632690064,0.0644897959183673,12.6346890756302,1
"CAN","R_CSA","Palm Oil",0,-0.8005916,153.774593418838,0.143317460316667,141.871843054386,0
"CAN","R_CSA","Rice",0.1783732,-0.65452875,154.088831211954,0.195385714285714,108.293690836933,1
"CAN","R_CSA","Soyabean",13.3910625,13.3910625,147.576194333263,0.0897442537607143,37.8267388160693,1
"CAN","R_CSA","Wheat",3203.3708653,3201.7149651,139.710287001196,0.109412942954342,19.9022143233948,1
"CAN","R_NEU","Cocoa",0.0122334,-12.1420814,221.760502252055,0.0739105277057143,136.107706685827,1
"CAN","R_NEU","Coffee",0,-0.6838725,272.338283509057,0.0704238731714286,173.161466836394,0
"CAN","R_NEU","Corn",0.3346875,0.3346875,214.542468560375,0.129617259508163,20.5572973579947,1
"CAN","R_NEU","Rice",0,-0.0111493,272.338283509057,0.0953375236057143,45.978838101898,0
"CAN","R_NEU","Soyabean",0.2703406,0.2703406,215.001037468087,0.0289150945107143,9.90052836046857,1
"CAN","R_NEU","Wheat",39.9313388,39.6865656,204.525060400807,0.154540164526891,28.1108559274414,1
"CAN","R_NMC","Cocoa",0.6754343,0.0755747,317.305359527694,0.1130657805064,269.884170277536,1
"CAN","R_NMC","Coffee",0.1136839,-0.3124181,323.010209312658,0.0931047619057143,312.555844890614,1
"CAN","R_NMC","Corn",0.6703721,0.30389,317.329231180966,0.0739028571428571,14.7107793650794,1
"CAN","R_NMC","Rice",0.0081187,-18.5137655,331.648756979,0.0761001709408,54.2643611375975,1
"CAN","R_NMC","Soyabean",512.3546512,512.3546512,296.946035897514,0.071675,32.5708,1
"CAN","R_NMC","Wheat",1611.1787402,1609.73094965,293.563327423754,0.149454651892941,35.64708348351,1
"CAN","R_OEU","Cocoa",1.063011,-25.902366,213.127267911554,0.000109722222222222,1.81850088917526,1
"CAN","R_OEU","Coffee",0.29287295,-10.17082785,215.892523507908,0.00132936507936508,29.4183374278816,1
"CAN","R_OEU","Corn",196.0037151,179.5640123,202.293417947245,0.0324396087420635,4.58966455990714,1
"CAN","R_OEU","Palm Oil",0,-0.4983337,214.645091214405,0.141133065965334,113.983969547673,0
"CAN","R_OEU","Rice",0.0983401,-3.17267425,218.261476533549,0.000555555555555556,2.41137153362887,1
"CAN","R_OEU","Soyabean",989.616326,989.5498803,199.044291536994,0.000847222222222222,2.6108,1
"CAN","R_OEU","Wheat",1770.6704214,1740.22084995,197.889621573595,0.046121209348366,6.31963716613,1
"CAN","R_SSA","Cocoa",0.0981135,-27.7899068,374.74495355156,0.216096153846154,357.467341291823,1
"CAN","R_SSA","Coffee",0,-2.6718447,402.736660740025,0.195669454821978,496.017189671011,0
"CAN","R_SSA","Corn",0.4008465,0.2353715,369.507535821782,0.121053113553297,18.8532603175107,1
"CAN","R_SSA","Palm Oil",0,-0.3957053,402.736660740025,0.165352564107692,132.81849479079,0
"CAN","R_SSA","Rice",0.0739399,0.0327712,375.806504194721,0.150545881831538,71.8329230173041,1
"CAN","R_SSA","Soyabean",0.179066,0.064276,372.497145948452,0.132090301002885,45.8446688960062,1
"CAN","R_SSA","Wheat",1779.1832777,1778.2436775,339.74327898355,0.183382884265837,33.2961049697731,1
"CAN","SWE","Cocoa",0.0134394,-0.1859722,193.705886312991,0.12007619542844,180.690735425561,1
"CAN","SWE","Palm Oil",0,-0.0992077,214.645091214405,0.141133065965334,113.983969547673,0
"CAN","SWE","Soyabean",0.181217,0.181217,188.731602578196,0.111647570392995,33.4683111210599,1
"CAN","SWE","Wheat",0.0181437,-0.2185012,193.125383178534,0.0475435642235294,8.64817433226,1
"CAN","TUR","Cocoa",2.3026219,1.1913044,270.776050390309,0.05519412343,101.641075984511,1
"CAN","TUR","Coffee",0,-0.0186429,272.338283509057,0.127888312742857,314.457680733884,0
"CAN","TUR","Corn",0,-0.4228303,272.338283509057,0.273571428571429,43.3884285714286,0
"CAN","TUR","Palm Oil",0,-0.023388,272.338283509057,0.2025,170.48475,0
"CAN","TUR","Rice",0,-0.0030942,272.338283509057,0.3934,189.726712265919,0
"CAN","TUR","Soyabean",0,-1.592992,272.338283509057,0.13425,45.9672,0
"CAN","TUR","Wheat",3.90939085,-9.56375685,269.346529824493,0.221328206423529,40.25960074844,1
"CAN","USA","Cocoa",385.2579558,280.4270344,42.8389248452315,0.0355866404,65.5335060356054,1
"CAN","USA","Coffee",28.107691,-26.7994176,43.9752003728935,0.0116712776142857,28.6978756000092,1
"CAN","USA","Corn",215.6128764,-1322.3142581,43.0882972157484,0.222388930243711,30.1811459367992,1
"CAN","USA","Palm Oil",0.15571775,-57.98616765,37.6901947990565,0.141133065965334,113.983969547673,1
"CAN","USA","Rice",3.7324007,-206.4533563,44.8720794623636,0.280646362675752,87.4262141615603,1
"CAN","USA","Soyabean",143.7686759,-131.548565,43.2632793664324,0.111647570392995,33.4683111210599,1
"CAN","USA","Wheat",793.0081989,701.1973115,42.5307755271126,0.0177315221176471,3.2253638732,1
"CHN","ARG","Cocoa",0.8820549,0.7479182,744.832274252129,0.154,283.594062716952,1
"CHN","ARG","Corn",0,-0.0420844,569.516911017818,0.0771428571428572,32.3537142857143,0
"CHN","ARG","Rice",0.0007792,0.0007792,799.092314034713,0.09533333334,39.429866669424,1
"CHN","ARG","Soyabean",0.1376953,-5475.6881767,758.794635302802,0.1025,78.843,1
"CHN","ARG","Wheat",0.1570457,0.1570457,757.797524838283,0.150784313723529,48.5595333670131,1
"CHN","AUS","Cocoa",6.1459943,5.8304664,257.181506462004,0.116685081637913,173.82235157955,1
